,id_cliente,valor_divida_mil,tempo_inadimplencia_dias,porte_cliente,ramo_atuacao_cliente,score_risco_interno,regiao,score_recuperacao
376,20377,66.81,833,Pequeno,Produtor,C,Centro-Oeste,0.4449714
689,20690,190.84,1156,Pequeno,Indústria,D,Sudeste,0.44470644
1560,21561,147.09,440,Médio,Cooperativa,C,Centro-Oeste,0.44458032
635,20636,27.57,326,Pequeno,Produtor,C,Sudeste,0.44400153
13,20014,112.39,921,Pequeno,Distribuidor,C,Nordeste,0.4437613
454,20455,12.37,1176,Pequeno,Produtor,F,Centro-Oeste,0.44311544
550,20551,68.61,1318,Pequeno,Produtor,D,Centro-Oeste,0.4427234
819,20820,2.72,728,Médio,Distribuidor,C,Centro-Oeste,0.44264734
1703,21704,16.95,592,Pequeno,Distribuidor,F,Sudeste,0.44229937
288,20289,114.45,1103,Pequeno,Indústria,B,Sul,0.44220632
485,20486,8.38,159,Pequeno,Produtor,C,Sudeste,0.4420339
1921,21922,101.58,1020,Pequeno,Cooperativa,C,Sudeste,0.44198588
324,20325,204.67,381,Pequeno,Cooperativa,F,Centro-Oeste,0.4411704
1581,21582,32.41,1357,Pequeno,Cooperativa,C,Sudeste,0.44110125
397,20398,41.53,262,Pequeno,Produtor,F,Sul,0.44097072
1496,21497,64.67,537,Pequeno,Produtor,D,Sudeste,0.44088927
656,20657,25.43,205,Grande,Distribuidor,C,Sul,0.44057745
1814,21815,13.24,116,Pequeno,Produtor,D,Centro-Oeste,0.44053507
1062,21063,528.85,1045,Médio,Produtor,B,Nordeste,0.4400742
1202,21203,375.61,1386,Pequeno,Cooperativa,B,Sudeste,0.4385871
1925,21926,18.74,655,Pequeno,Produtor,D,Centro-Oeste,0.4376978
794,20795,199.86,921,Pequeno,Produtor,C,Sul,0.4375546
1767,21768,151.19,1081,Médio,Cooperativa,C,Sudeste,0.43749198
1575,21576,2.75,149,Médio,Produtor,A,Sul,0.43683276
831,20832,22.01,1022,Pequeno,Produtor,D,Sudeste,0.43661577
493,20494,70.12,597,Pequeno,Produtor,F,Sul,0.43657523
1624,21625,79.94,838,Médio,Produtor,C,Sul,0.43630347
350,20351,96.28,458,Pequeno,Distribuidor,C,Sudeste,0.43615982
1695,21696,492.59,1101,Pequeno,Distribuidor,C,Centro-Oeste,0.43605268
1271,21272,22.99,95,Médio,Cooperativa,C,Centro-Oeste,0.43600014
1949,21950,181.67,1009,Médio,Produtor,F,Sul,0.4358077
539,20540,273.86,280,Médio,Cooperativa,C,Norte,0.43551448
1602,21603,18.84,159,Pequeno,Produtor,F,Centro-Oeste,0.43521684
1824,21825,3.97,1381,Pequeno,Produtor,C,Sudeste,0.43459207
706,20707,725.41,1486,Médio,Cooperativa,C,Sudeste,0.43458453
645,20646,11.35,188,Pequeno,Distribuidor,C,Centro-Oeste,0.4341029
1562,21563,144.64,439,Médio,Cooperativa,C,Sudeste,0.43400854
83,20084,37.82,715,Pequeno,Produtor,D,Centro-Oeste,0.43320796
1299,21300,14.54,1408,Pequeno,Produtor,C,Sul,0.4327717
95,20096,9.46,1044,Pequeno,Produtor,C,Sudeste,0.4326567
1835,21836,32.75,937,Pequeno,Produtor,F,Sudeste,0.4326196
801,20802,10.89,96,Médio,Distribuidor,C,Centro-Oeste,0.43255562
1327,21328,18.07,1206,Pequeno,Produtor,C,Sudeste,0.43210584
1821,21822,11.24,1408,Pequeno,Produtor,C,Sul,0.4320983
163,20164,140.95,562,Médio,Cooperativa,F,Sul,0.43184856
1517,21518,95.59,422,Pequeno,Produtor,C,Sudeste,0.43119973
1366,21367,80.22,131,Médio,Indústria,D,Centro-Oeste,0.43089372
990,20991,812.45,884,Médio,Distribuidor,D,Sul,0.43080062
1461,21462,105.56,1110,Pequeno,Produtor,F,Centro-Oeste,0.43071875
1785,21786,27.07,682,Pequeno,Cooperativa,C,Norte,0.4305686
1911,21912,60.46,658,Médio,Produtor,A,Sudeste,0.4303101
1914,21915,21.67,1116,Médio,Produtor,C,Sudeste,0.4292009
1018,21019,253.78,272,Pequeno,Distribuidor,D,Sudeste,0.42897263
480,20481,12.56,284,Pequeno,Produtor,D,Sudeste,0.42883277
1438,21439,69.98,1248,Pequeno,Cooperativa,C,Nordeste,0.42872235
127,20128,16.6,1193,Pequeno,Distribuidor,C,Nordeste,0.42850336
856,20857,4.04,702,Grande,Cooperativa,D,Sudeste,0.4284453
930,20931,81.78,773,Pequeno,Cooperativa,D,Sudeste,0.42833942
1997,21998,242.23,720,Pequeno,Produtor,B,Sudeste,0.42735448
1676,21677,146.87,1287,Médio,Produtor,A,Sudeste,0.42727962
1241,21242,106.03,177,Pequeno,Distribuidor,D,Sudeste,0.42700914
1328,21329,66.56,1441,Pequeno,Cooperativa,C,Sudeste,0.4268685
41,20042,157.04,941,Pequeno,Produtor,C,Sudeste,0.42658865
343,20344,18.26,1386,Pequeno,Produtor,C,Sul,0.42648458
1187,21188,472.67,505,Pequeno,Produtor,C,Nordeste,0.42616487
360,20361,16.6,1144,Pequeno,Cooperativa,D,Sudeste,0.4253877
1310,21311,5.19,859,Médio,Distribuidor,D,Centro-Oeste,0.42532903
1416,21417,8.1,295,Pequeno,Cooperativa,F,Nordeste,0.42526823
848,20849,12.28,530,Pequeno,Distribuidor,F,Sul,0.42513597
1661,21662,133.16,211,Médio,Distribuidor,A,Nordeste,0.42512974
814,20815,188.88,764,Pequeno,Produtor,C,Sul,0.42510548
513,20514,93.33,427,Pequeno,Cooperativa,C,Sul,0.4249834
135,20136,638.66,841,Pequeno,Produtor,C,Centro-Oeste,0.42480642
1080,21081,357.29,1317,Médio,Produtor,B,Centro-Oeste,0.42456612
661,20662,134.66,132,Médio,Indústria,D,Sul,0.42355537
1842,21843,77.98,234,Médio,Produtor,D,Sul,0.4233262
503,20504,19.53,1256,Pequeno,Produtor,C,Sudeste,0.4225956
1126,21127,17.05,1008,Pequeno,Cooperativa,B,Nordeste,0.4224819
1858,21859,86.11,1322,Médio,Produtor,D,Nordeste,0.42237255
1999,22000,1.74,1252,Pequeno,Distribuidor,F,Centro-Oeste,0.42168134
1211,21212,18.87,1016,Pequeno,Produtor,C,Sudeste,0.42163292
116,20117,170.12,1031,Médio,Produtor,D,Centro-Oeste,0.42154247
465,20466,156.11,1485,Pequeno,Distribuidor,D,Centro-Oeste,0.4207875
858,20859,30.13,684,Pequeno,Produtor,C,Sul,0.42037508
306,20307,227.29,833,Pequeno,Distribuidor,C,Sudeste,0.42031574
1194,21195,26.7,100,Pequeno,Produtor,D,Centro-Oeste,0.41917747
1685,21686,54.49,532,Pequeno,Distribuidor,B,Sudeste,0.41900402
110,20111,84.39,1420,Pequeno,Distribuidor,D,Nordeste,0.41869435
81,20082,10.45,1017,Pequeno,Produtor,D,Sul,0.41866675
393,20394,990.23,828,Pequeno,Produtor,D,Sudeste,0.417517
880,20881,472.43,668,Pequeno,Cooperativa,C,Sudeste,0.4167887
425,20426,4.44,789,Pequeno,Distribuidor,C,Centro-Oeste,0.41620716
774,20775,5.34,753,Pequeno,Produtor,D,Sudeste,0.41588226
90,20091,233.28,842,Médio,Produtor,C,Sudeste,0.41567734
178,20179,40.57,815,Pequeno,Distribuidor,C,Sul,0.4152538
1790,21791,74.9,538,Pequeno,Cooperativa,B,Norte,0.41469452
1563,21564,496.21,464,Médio,Cooperativa,F,Sul,0.4141634
31,20032,9.2,1301,Pequeno,Indústria,F,Sul,0.41392496
885,20886,4.77,698,Médio,Cooperativa,F,Centro-Oeste,0.41340825
732,20733,82.36,659,Pequeno,Produtor,D,Sudeste,0.41277868
289,20290,10.03,803,Pequeno,Indústria,C,Sul,0.41270858
1387,21388,12.55,356,Médio,Produtor,D,Sudeste,0.4127061
287,20288,41.13,1411,Pequeno,Cooperativa,D,Norte,0.41268677
1139,21140,168.61,1447,Médio,Distribuidor,C,Nordeste,0.41217497
1330,21331,15.65,404,Pequeno,Produtor,C,Sul,0.4116445
759,20760,59.48,208,Médio,Cooperativa,C,Centro-Oeste,0.4115925
1494,21495,110.99,1239,Pequeno,Produtor,C,Sul,0.41131628
260,20261,16.36,889,Médio,Produtor,D,Sudeste,0.41113114
979,20980,25.65,948,Pequeno,Produtor,F,Nordeste,0.41081443
1706,21707,138.59,1005,Pequeno,Produtor,F,Centro-Oeste,0.4102561
790,20791,3.97,1215,Pequeno,Cooperativa,C,Sul,0.41004035
280,20281,76.7,940,Pequeno,Produtor,C,Sul,0.40959793
625,20626,71.65,1080,Pequeno,Indústria,D,Centro-Oeste,0.40889108
364,20365,4.01,105,Pequeno,Indústria,D,Centro-Oeste,0.40868247
452,20453,153.61,1229,Pequeno,Distribuidor,C,Sudeste,0.40823472
672,20673,159.77,936,Pequeno,Produtor,A,Sudeste,0.40734735
692,20693,201.94,680,Pequeno,Produtor,C,Norte,0.40715718
1404,21405,128.45,1026,Pequeno,Indústria,D,Centro-Oeste,0.40671897
1283,21284,649.01,141,Pequeno,Cooperativa,C,Nordeste,0.40637448
927,20928,29.04,212,Médio,Produtor,C,Sul,0.4058852
1013,21014,33.33,599,Pequeno,Produtor,A,Sudeste,0.40579036
1548,21549,21.57,1382,Pequeno,Produtor,B,Sul,0.40526432
1350,21351,7.59,777,Pequeno,Produtor,F,Nordeste,0.40447405
388,20389,79.51,331,Médio,Cooperativa,D,Centro-Oeste,0.4043732
1645,21646,82.88,1290,Pequeno,Cooperativa,B,Sudeste,0.40371266
339,20340,111.98,1498,Pequeno,Cooperativa,C,Norte,0.4037056
188,20189,19.62,1358,Grande,Produtor,C,Norte,0.40359774
1718,21719,105.2,740,Pequeno,Produtor,C,Sudeste,0.40308723
1444,21445,13.54,695,Pequeno,Produtor,F,Centro-Oeste,0.40307203
809,20810,310.13,1289,Médio,Produtor,D,Centro-Oeste,0.40288103
830,20831,9.74,217,Pequeno,Produtor,B,Sudeste,0.4026129
1526,21527,10.89,227,Pequeno,Distribuidor,D,Sudeste,0.4021598
459,20460,451.12,1260,Médio,Distribuidor,C,Centro-Oeste,0.40050858
88,20089,34.04,629,Grande,Produtor,C,Sudeste,0.40047863
1694,21695,138.1,566,Pequeno,Cooperativa,C,Sudeste,0.40002796
296,20297,51.32,490,Médio,Produtor,D,Sul,0.39972204
1789,21790,38.99,1287,Pequeno,Produtor,C,Sudeste,0.39916945
1781,21782,47.96,1309,Pequeno,Produtor,C,Sudeste,0.3976233
892,20893,204.37,1378,Pequeno,Cooperativa,D,Centro-Oeste,0.39744478
486,20487,2.98,999,Grande,Distribuidor,F,Sudeste,0.39661705
1167,21168,98.09,1392,Médio,Produtor,F,Centro-Oeste,0.39578396
1592,21593,211.6,1244,Pequeno,Produtor,B,Sul,0.3956125
754,20755,23.47,757,Pequeno,Indústria,C,Norte,0.39560542
1806,21807,50.33,214,Pequeno,Cooperativa,D,Centro-Oeste,0.39547536
371,20372,10.71,107,Médio,Distribuidor,D,Centro-Oeste,0.39516214
411,20412,216.88,1000,Pequeno,Produtor,D,Centro-Oeste,0.39511898
1616,21617,379.92,1287,Grande,Produtor,B,Sul,0.3945583
171,20172,61.33,568,Médio,Distribuidor,D,Norte,0.394056
1857,21858,613.8,903,Pequeno,Produtor,B,Sudeste,0.39360356
155,20156,9.86,123,Grande,Produtor,C,Sul,0.39291242
1082,21083,2.48,754,Pequeno,Produtor,C,Sudeste,0.3919605
86,20087,8.37,1089,Pequeno,Produtor,C,Centro-Oeste,0.3917461
950,20951,485.68,399,Grande,Produtor,F,Sudeste,0.3915997
505,20506,234.62,601,Médio,Indústria,D,Nordeste,0.3912383
347,20348,104.97,232,Médio,Indústria,F,Centro-Oeste,0.39104974
1956,21957,105.8,837,Pequeno,Distribuidor,C,Sudeste,0.39065295
1700,21701,53.85,1197,Médio,Produtor,D,Nordeste,0.3905472
1599,21600,114.64,743,Pequeno,Produtor,B,Sudeste,0.3903331
1417,21418,10.03,446,Pequeno,Produtor,C,Sudeste,0.38974524
1317,21318,200.46,308,Pequeno,Produtor,C,Centro-Oeste,0.38933963
255,20256,0.91,1104,Médio,Distribuidor,D,Sudeste,0.3892024
1723,21724,12.28,463,Pequeno,Distribuidor,D,Centro-Oeste,0.38910532
276,20277,361.63,1486,Pequeno,Produtor,A,Centro-Oeste,0.3887299
474,20475,451.07,543,Pequeno,Distribuidor,D,Sul,0.3885626
29,20030,166.46,1440,Pequeno,Cooperativa,D,Centro-Oeste,0.38832602
533,20534,637.3,615,Médio,Produtor,C,Sudeste,0.38823637
1364,21365,3.09,870,Grande,Produtor,C,Centro-Oeste,0.3872701
1646,21647,109.8,376,Pequeno,Produtor,F,Sul,0.3869247
1028,21029,398.8,1200,Pequeno,Cooperativa,C,Sul,0.3866494
901,20902,80.44,201,Grande,Distribuidor,C,Sul,0.3866342
1880,21881,409.52,1425,Médio,Indústria,C,Nordeste,0.3858719
1875,21876,85.63,418,Pequeno,Cooperativa,B,Sudeste,0.38575464
1450,21451,19.82,1304,Médio,Produtor,C,Norte,0.3849487
1524,21525,10.62,1477,Pequeno,Distribuidor,D,Sudeste,0.3846071
212,20213,331.65,1199,Médio,Indústria,C,Centro-Oeste,0.38404453
197,20198,109.13,1392,Pequeno,Cooperativa,C,Sudeste,0.38382903
1664,21665,56.21,1098,Médio,Cooperativa,D,Centro-Oeste,0.38382742
1844,21845,116.87,1447,Pequeno,Produtor,C,Nordeste,0.3832848
903,20904,65.85,530,Pequeno,Produtor,D,Sudeste,0.3832072
1788,21789,321.23,510,Médio,Distribuidor,D,Sudeste,0.38274026
894,20895,291.48,249,Pequeno,Produtor,C,Sudeste,0.38270858
1430,21431,225.28,1294,Médio,Produtor,C,Sul,0.3822772
1715,21716,3.4,1364,Pequeno,Produtor,C,Sul,0.38149056
69,20070,34.24,1492,Grande,Produtor,F,Sudeste,0.38034755
783,20784,73.39,846,Pequeno,Distribuidor,C,Nordeste,0.3800219
957,20958,12.15,1453,Pequeno,Produtor,C,Sul,0.3796076
1847,21848,298.63,1309,Médio,Distribuidor,D,Nordeste,0.37824994
1970,21971,42.77,1230,Pequeno,Produtor,C,Nordeste,0.37809044
1991,21992,12.55,1229,Pequeno,Indústria,D,Sudeste,0.37769327
1982,21983,206.41,771,Pequeno,Produtor,F,Sudeste,0.3771641
1508,21509,9.86,319,Pequeno,Distribuidor,C,Sudeste,0.37662935
1347,21348,41.39,188,Médio,Produtor,F,Sul,0.37637195
1379,21380,101.79,1045,Pequeno,Produtor,D,Nordeste,0.37633115
802,20803,74.96,1021,Pequeno,Indústria,D,Sudeste,0.37562084
844,20845,191.29,341,Grande,Produtor,C,Sudeste,0.3755082
1577,21578,355.42,687,Pequeno,Cooperativa,B,Sudeste,0.37518921
98,20099,729.4,803,Pequeno,Produtor,D,Sudeste,0.37444544
1873,21874,25.5,854,Pequeno,Produtor,C,Sul,0.37380797
1534,21535,93.9,832,Pequeno,Distribuidor,D,Norte,0.37356412
1381,21382,3.38,1082,Pequeno,Produtor,C,Sudeste,0.37306738
763,20764,96.1,662,Médio,Produtor,B,Sudeste,0.37203875
1754,21755,20.88,151,Médio,Produtor,F,Sul,0.3709411
1771,21772,65.04,217,Pequeno,Distribuidor,C,Centro-Oeste,0.3708628
1515,21516,41.12,1129,Pequeno,Distribuidor,D,Centro-Oeste,0.36977
1478,21479,65.44,91,Médio,Distribuidor,C,Sul,0.369437
1151,21152,573.28,489,Pequeno,Produtor,C,Sudeste,0.36931673
1149,21150,2.0,816,Médio,Produtor,C,Sudeste,0.36902112
771,20772,109.31,452,Pequeno,Distribuidor,C,Sudeste,0.36873087
53,20054,41.02,1302,Médio,Produtor,D,Sudeste,0.36840641
687,20688,8.12,845,Pequeno,Produtor,D,Sul,0.3682569
1585,21586,112.54,260,Médio,Distribuidor,F,Norte,0.36822265
394,20395,203.36,462,Pequeno,Produtor,C,Nordeste,0.3681739
1249,21250,2.42,734,Médio,Distribuidor,C,Centro-Oeste,0.36782315
1205,21206,203.16,1308,Pequeno,Produtor,C,Sul,0.36761138
1565,21566,9.83,313,Pequeno,Distribuidor,B,Sudeste,0.36665902
432,20433,62.52,706,Pequeno,Distribuidor,D,Nordeste,0.36636606
466,20467,308.62,1024,Grande,Cooperativa,C,Norte,0.36600652
563,20564,774.56,995,Pequeno,Produtor,C,Sul,0.36553356
151,20152,2.83,1215,Pequeno,Produtor,C,Sudeste,0.36493227
1425,21426,611.94,998,Pequeno,Produtor,C,Centro-Oeste,0.36398163
973,20974,27.56,709,Médio,Indústria,D,Sudeste,0.36391154
1856,21857,39.51,193,Médio,Produtor,C,Sudeste,0.36291268
48,20049,45.07,534,Pequeno,Produtor,F,Sul,0.36286938
1133,21134,3.68,1097,Pequeno,Produtor,C,Norte,0.36272985
1554,21555,555.27,856,Médio,Cooperativa,C,Centro-Oeste,0.36267975
1101,21102,327.09,1297,Pequeno,Indústria,D,Sudeste,0.36249042
1688,21689,572.31,665,Grande,Produtor,C,Sudeste,0.36246628
1930,21931,398.22,548,Grande,Cooperativa,B,Centro-Oeste,0.36097315
1481,21482,105.73,237,Médio,Produtor,F,Sudeste,0.3602631
1419,21420,127.06,426,Pequeno,Produtor,C,Centro-Oeste,0.36014703
612,20613,58.23,650,Médio,Produtor,F,Sudeste,0.3599931
621,20622,81.65,530,Médio,Cooperativa,C,Centro-Oeste,0.35984853
1263,21264,23.3,531,Pequeno,Indústria,C,Nordeste,0.3595931
863,20864,48.91,857,Pequeno,Produtor,F,Sul,0.35923338
1242,21243,3.19,843,Grande,Produtor,C,Centro-Oeste,0.35900724
966,20967,266.67,536,Médio,Cooperativa,F,Sudeste,0.35812548
657,20658,426.91,845,Pequeno,Produtor,C,Sul,0.35719478
1182,21183,347.54,900,Pequeno,Cooperativa,D,Centro-Oeste,0.3567704
1157,21158,165.22,1167,Pequeno,Distribuidor,F,Sudeste,0.35662112
1163,21164,4.74,924,Pequeno,Distribuidor,D,Norte,0.3564719
305,20306,181.9,1087,Médio,Distribuidor,F,Nordeste,0.35621303
1370,21371,64.52,142,Pequeno,Produtor,C,Sudeste,0.3559537
1910,21911,94.08,756,Pequeno,Distribuidor,D,Nordeste,0.35592774
1412,21413,37.98,1144,Médio,Produtor,C,Sul,0.3556587
1357,21358,8.38,90,Médio,Cooperativa,C,Sudeste,0.35522082
1617,21618,2.22,723,Grande,Distribuidor,C,Sul,0.35516125
1464,21465,9.64,437,Pequeno,Produtor,D,Norte,0.35362154
356,20357,481.92,323,Pequeno,Produtor,C,Sudeste,0.3533328
1038,21039,17.16,1059,Pequeno,Distribuidor,D,Sudeste,0.3533135
854,20855,144.76,1378,Pequeno,Produtor,C,Centro-Oeste,0.35323602
1344,21345,24.07,638,Médio,Produtor,C,Sudeste,0.35266212
1254,21255,146.11,1108,Pequeno,Produtor,F,Norte,0.35251206
1588,21589,9.98,1330,Pequeno,Produtor,C,Centro-Oeste,0.35184887
1926,21927,72.27,166,Médio,Distribuidor,D,Sudeste,0.3516217
337,20338,3.92,963,Pequeno,Produtor,D,Sudeste,0.35082063
733,20734,66.36,1081,Pequeno,Distribuidor,C,Centro-Oeste,0.35077155
653,20654,1501.22,1100,Médio,Distribuidor,C,Sul,0.3501997
1216,21217,199.39,1265,Pequeno,Produtor,B,Nordeste,0.35004884
1064,21065,86.93,1352,Grande,Produtor,F,Centro-Oeste,0.3499897
1717,21718,0.43,717,Médio,Distribuidor,C,Sudeste,0.3496614
1298,21299,133.01,1403,Médio,Cooperativa,F,Centro-Oeste,0.3495636
1725,21726,93.78,869,Médio,Cooperativa,C,Centro-Oeste,0.34913814
1267,21268,137.86,514,Pequeno,Cooperativa,B,Sul,0.34913036
1191,21192,787.4,1014,Pequeno,Distribuidor,C,Centro-Oeste,0.34891427
1156,21157,10.9,765,Pequeno,Distribuidor,D,Sudeste,0.34889472
19,20020,342.74,1141,Pequeno,Produtor,C,Centro-Oeste,0.34881735
634,20635,65.38,101,Pequeno,Produtor,C,Centro-Oeste,0.34777874
184,20185,94.73,1294,Pequeno,Produtor,B,Nordeste,0.34751984
668,20669,209.68,522,Médio,Indústria,C,Centro-Oeste,0.34471208
1131,21132,517.17,475,Pequeno,Produtor,D,Centro-Oeste,0.3445172
1483,21484,38.33,690,Pequeno,Cooperativa,F,Sudeste,0.34412658
970,20971,450.75,576,Pequeno,Cooperativa,C,Centro-Oeste,0.3439124
1265,21266,33.8,119,Pequeno,Produtor,D,Sudeste,0.34382525
757,20758,55.82,302,Pequeno,Distribuidor,F,Sudeste,0.34364027
1985,21986,1.65,1200,Médio,Produtor,D,Nordeste,0.34220803
559,20560,347.22,367,Grande,Produtor,D,Sudeste,0.34170964
1000,21001,9.12,139,Médio,Distribuidor,D,Sudeste,0.34142897
811,20812,12.02,213,Pequeno,Produtor,D,Sul,0.34121573
60,20061,13.25,891,Pequeno,Cooperativa,A,Centro-Oeste,0.34025267
325,20326,198.21,761,Pequeno,Distribuidor,D,Sudeste,0.34007296
951,20952,27.55,1295,Pequeno,Produtor,C,Sudeste,0.33962506
845,20846,255.17,523,Pequeno,Indústria,F,Centro-Oeste,0.3386
1129,21130,344.11,916,Médio,Produtor,B,Sudeste,0.3380219
875,20876,12.62,297,Pequeno,Distribuidor,F,Sudeste,0.3379315
1443,21444,33.95,688,Pequeno,Produtor,F,Sudeste,0.3378237
1740,21741,139.58,1382,Grande,Produtor,F,Centro-Oeste,0.3363363
803,20804,0.64,838,Pequeno,Produtor,B,Sudeste,0.33585674
1529,21530,6.52,653,Grande,Produtor,C,Sudeste,0.3355885
1996,21997,32.58,858,Pequeno,Produtor,C,Sul,0.33441833
1257,21258,203.66,1295,Pequeno,Cooperativa,C,Sudeste,0.3340163
1876,21877,467.09,296,Médio,Cooperativa,C,Sudeste,0.3337481
1253,21254,11.18,1173,Pequeno,Produtor,D,Centro-Oeste,0.33351055
183,20184,10901.41,657,Pequeno,Cooperativa,A,Centro-Oeste,0.33248448
1641,21642,77.87,135,Médio,Cooperativa,C,Sudeste,0.33177906
62,20063,5.08,1219,Pequeno,Distribuidor,B,Sudeste,0.33115113
1349,21350,410.47,1115,Pequeno,Distribuidor,C,Sul,0.33069888
361,20362,52.05,277,Pequeno,Produtor,C,Sudeste,0.32978162
179,20180,20.25,112,Pequeno,Cooperativa,C,Centro-Oeste,0.3294084
696,20697,81.04,683,Pequeno,Produtor,C,Sul,0.32898968
147,20148,112.31,131,Pequeno,Distribuidor,F,Sudeste,0.32866645
1169,21170,706.1,376,Pequeno,Cooperativa,B,Nordeste,0.32772496
1049,21050,21.05,846,Pequeno,Produtor,D,Sul,0.32730737
584,20585,399.82,708,Pequeno,Produtor,C,Sudeste,0.32703286
247,20248,260.48,1481,Pequeno,Produtor,D,Norte,0.32674766
1222,21223,6.53,400,Pequeno,Produtor,C,Sudeste,0.3256343
1081,21082,110.98,715,Pequeno,Distribuidor,C,Nordeste,0.32551968
259,20260,429.56,661,Pequeno,Cooperativa,C,Sul,0.32440522
1255,21256,591.49,1480,Pequeno,Produtor,D,Sudeste,0.32424796
1235,21236,10.13,849,Médio,Produtor,C,Nordeste,0.32383016
91,20092,76.88,945,Pequeno,Produtor,C,Sudeste,0.3233728
1861,21862,6.39,568,Pequeno,Cooperativa,C,Centro-Oeste,0.32198584
1274,21275,34.55,865,Pequeno,Produtor,D,Centro-Oeste,0.3213724
1607,21608,65.77,387,Pequeno,Cooperativa,C,Sudeste,0.32130367
1277,21278,459.7,1188,Pequeno,Cooperativa,C,Nordeste,0.32098368
1449,21450,58.57,610,Pequeno,Indústria,D,Nordeste,0.3208104
997,20998,0.85,108,Pequeno,Produtor,D,Centro-Oeste,0.3200819
1741,21742,266.65,734,Grande,Cooperativa,D,Centro-Oeste,0.31884697
292,20293,10.68,814,Pequeno,Produtor,F,Sul,0.31810457
859,20860,9.76,330,Pequeno,Produtor,C,Sudeste,0.31788573
642,20643,156.61,1137,Pequeno,Produtor,C,Sudeste,0.31761584
1963,21964,357.89,871,Pequeno,Distribuidor,D,Centro-Oeste,0.31758854
42,20043,10.58,187,Pequeno,Cooperativa,C,Sudeste,0.31603438
1538,21539,256.85,584,Grande,Distribuidor,C,Nordeste,0.3154062
1864,21865,38.64,199,Grande,Produtor,D,Centro-Oeste,0.3146115
964,20965,6.41,837,Médio,Produtor,D,Centro-Oeste,0.3145384
1922,21923,56.14,134,Médio,Distribuidor,D,Sudeste,0.31448972
1421,21422,6.43,1212,Pequeno,Produtor,C,Sudeste,0.31424147
510,20511,12.27,1117,Pequeno,Distribuidor,C,Sudeste,0.31286967
456,20457,93.81,683,Pequeno,Produtor,F,Sul,0.31197855
1817,21818,41.08,1242,Pequeno,Distribuidor,D,Nordeste,0.3113338
1060,21061,17.52,1142,Pequeno,Cooperativa,C,Norte,0.31098694
153,20154,16.51,1097,Pequeno,Indústria,D,Norte,0.30995432
1950,21951,312.09,1187,Médio,Produtor,F,Sudeste,0.30954993
159,20160,73.86,493,Médio,Distribuidor,B,Centro-Oeste,0.3090322
447,20448,8.59,1028,Médio,Produtor,D,Sudeste,0.3067798
993,20994,172.08,1199,Médio,Produtor,F,Nordeste,0.30317733
1196,21197,200.56,331,Médio,Produtor,D,Centro-Oeste,0.30206284
1297,21298,32.0,493,Médio,Produtor,C,Nordeste,0.30157384
545,20546,559.5,151,Pequeno,Distribuidor,F,Sudeste,0.30075032
818,20819,523.23,1300,Pequeno,Produtor,C,Nordeste,0.2999786
124,20125,194.58,795,Pequeno,Distribuidor,C,Sul,0.2999164
1735,21736,426.59,1457,Pequeno,Distribuidor,A,Centro-Oeste,0.29954454
1815,21816,67.44,1313,Pequeno,Distribuidor,F,Centro-Oeste,0.29871595
785,20786,495.48,554,Pequeno,Distribuidor,B,Sul,0.29813987
1460,21461,10.82,652,Médio,Produtor,D,Centro-Oeste,0.29754528
273,20274,153.4,1231,Pequeno,Distribuidor,C,Centro-Oeste,0.29554093
379,20380,572.92,159,Pequeno,Produtor,D,Centro-Oeste,0.29393837
293,20294,139.87,1185,Médio,Produtor,C,Centro-Oeste,0.2934603
1579,21580,152.79,344,Pequeno,Produtor,A,Centro-Oeste,0.2915868
139,20140,536.17,557,Pequeno,Cooperativa,A,Sul,0.29126066
128,20129,2.32,1329,Médio,Distribuidor,C,Norte,0.28982088
382,20383,297.14,420,Pequeno,Cooperativa,F,Sudeste,0.28942022
170,20171,74.88,215,Médio,Cooperativa,F,Sul,0.28853843
120,20121,140.25,286,Pequeno,Cooperativa,C,Sudeste,0.2881497
483,20484,41.46,844,Pequeno,Produtor,F,Sul,0.28769448
261,20262,210.8,383,Pequeno,Cooperativa,D,Sudeste,0.28757066
1605,21606,448.85,1252,Pequeno,Produtor,B,Centro-Oeste,0.28662908
1904,21905,104.84,491,Pequeno,Distribuidor,F,Centro-Oeste,0.2866029
686,20687,133.89,297,Médio,Distribuidor,F,Sudeste,0.28638703
1110,21111,116.46,989,Pequeno,Produtor,D,Nordeste,0.28606892
80,20081,202.74,1326,Pequeno,Produtor,C,Sul,0.28500152
1528,21529,11.15,121,Pequeno,Distribuidor,C,Sudeste,0.2839433
43,20044,209.76,776,Pequeno,Produtor,C,Centro-Oeste,0.28374383
1940,21941,235.29,756,Pequeno,Cooperativa,C,Sudeste,0.2836285
655,20656,124.92,848,Pequeno,Produtor,A,Sul,0.28325242
102,20103,3.3,1186,Médio,Produtor,C,Sudeste,0.2821911
1827,21828,41.47,699,Médio,Cooperativa,D,Sudeste,0.2804686
1067,21068,463.99,1402,Pequeno,Produtor,B,Centro-Oeste,0.28003776
445,20446,546.96,288,Pequeno,Produtor,F,Centro-Oeste,0.27900127
231,20232,101.32,689,Pequeno,Cooperativa,C,Nordeste,0.27612612
1692,21693,24.09,846,Pequeno,Cooperativa,C,Centro-Oeste,0.27408078
921,20922,331.23,792,Pequeno,Distribuidor,B,Sul,0.27383983
