id_cliente,valor_divida_mil,tempo_inadimplencia_dias,porte_cliente,ramo_atuacao_cliente,score_risco_interno,regiao,status_final_pago
471,144.8,532,Pequeno,Produtor,D,Centro-Oeste,0
472,95.67,215,Médio,Cooperativa,D,Sudeste,1
473,117.71,1691,Médio,Produtor,C,Centro-Oeste,0
474,61.41,1063,Pequeno,Cooperativa,C,Sul,0
475,21.83,538,Grande,Distribuidor,F,Centro-Oeste,1
476,1.59,1136,Pequeno,Cooperativa,B,Nordeste,0
477,148.77,664,Médio,Indústria,D,Sul,1
478,7.76,1470,Grande,Produtor,A,Sul,1
479,146.67,625,Grande,Indústria,A,Sul,1
480,3.9,169,Pequeno,Produtor,B,Nordeste,1
481,9.46,1029,Pequeno,Cooperativa,D,Nordeste,0
482,29.42,1340,Grande,Distribuidor,C,Centro-Oeste,1
483,16.84,589,Pequeno,Produtor,C,Nordeste,1
484,15.33,974,Médio,Distribuidor,F,Nordeste,0
485,60.44,1014,Médio,Distribuidor,C,Sul,0
486,15.98,164,Médio,Cooperativa,C,Sul,0
487,4.52,456,Pequeno,Indústria,C,Centro-Oeste,0
488,81.11,757,Pequeno,Distribuidor,A,Sul,0
489,144.59,1023,Médio,Distribuidor,B,Centro-Oeste,1
490,165.91,992,Pequeno,Distribuidor,D,Sul,0
491,8.67,1432,Médio,Produtor,A,Centro-Oeste,1
492,1.32,789,Médio,Distribuidor,C,Sudeste,1
493,37.12,1155,Pequeno,Cooperativa,F,Centro-Oeste,1
494,5.22,1679,Médio,Cooperativa,C,Sudeste,1
495,14.31,1386,Pequeno,Distribuidor,D,Centro-Oeste,1
496,47.94,1030,Médio,Distribuidor,C,Sul,1
497,6.06,304,Pequeno,Cooperativa,A,Centro-Oeste,0
498,5.44,1082,Médio,Distribuidor,B,Sul,0
499,11.13,491,Médio,Produtor,F,Nordeste,1
500,24.79,1375,Médio,Cooperativa,B,Sul,0
501,89.0,443,Médio,Distribuidor,C,Sul,1
502,48.97,1015,Médio,Indústria,B,Sudeste,1
503,7.24,941,Pequeno,Cooperativa,D,Centro-Oeste,0
504,75.03,1517,Médio,Distribuidor,D,Sul,1
505,9.03,1392,Pequeno,Produtor,C,Sul,1
506,42.34,1560,Pequeno,Distribuidor,C,Sudeste,0
507,11.29,910,Pequeno,Cooperativa,F,Centro-Oeste,0
508,26.66,1621,Médio,Produtor,B,Sudeste,1
509,1.51,1771,Médio,Indústria,C,Norte,0
510,12.14,425,Pequeno,Produtor,A,Sul,1
511,16.13,887,Pequeno,Produtor,C,Nordeste,1
512,97.95,1289,Grande,Produtor,C,Centro-Oeste,1
513,62.45,412,Pequeno,Produtor,C,Sudeste,1
514,10.88,1292,Pequeno,Distribuidor,C,Sudeste,1
515,47.97,575,Médio,Produtor,C,Sudeste,1
516,73.41,1788,Médio,Cooperativa,C,Centro-Oeste,0
517,1.25,382,Grande,Produtor,B,Sudeste,1
518,46.18,1506,Médio,Cooperativa,C,Sul,0
519,1060.2,792,Pequeno,Indústria,D,Sudeste,0
520,186.41,1463,Pequeno,Produtor,B,Sul,1
521,284.3,126,Pequeno,Cooperativa,B,Sul,1
522,86.3,329,Pequeno,Distribuidor,C,Nordeste,0
523,215.96,1533,Pequeno,Indústria,B,Sudeste,1
524,267.34,1518,Médio,Distribuidor,C,Sul,1
525,353.13,1691,Pequeno,Indústria,C,Sudeste,1
526,4.33,238,Médio,Distribuidor,A,Sudeste,1
527,27.88,1550,Médio,Produtor,C,Sul,1
528,74.62,1337,Grande,Produtor,B,Sul,0
529,30.11,562,Médio,Produtor,C,Norte,1
530,1.31,1283,Médio,Produtor,D,Sudeste,0
531,15.06,103,Médio,Cooperativa,C,Centro-Oeste,1
532,162.28,311,Médio,Cooperativa,C,Sul,0
533,75.73,1224,Pequeno,Cooperativa,B,Sudeste,0
534,13.84,1046,Médio,Indústria,F,Sudeste,0
535,3.47,323,Grande,Produtor,D,Sul,1
536,142.26,1123,Pequeno,Distribuidor,A,Norte,0
537,37.32,1423,Pequeno,Produtor,F,Sul,0
538,229.84,1284,Pequeno,Produtor,D,Sul,1
539,14.1,1607,Pequeno,Cooperativa,D,Centro-Oeste,1
540,153.06,1201,Pequeno,Produtor,C,Centro-Oeste,1
541,48.29,1718,Pequeno,Produtor,C,Norte,0
542,59.1,1475,Pequeno,Cooperativa,D,Centro-Oeste,0
543,10.18,953,Médio,Distribuidor,C,Sul,1
544,13.51,1401,Médio,Distribuidor,C,Sul,1
545,49.03,1734,Pequeno,Produtor,B,Nordeste,0
546,115.51,352,Pequeno,Distribuidor,C,Sudeste,1
547,1093.26,1558,Pequeno,Distribuidor,D,Sul,1
548,89.7,1468,Médio,Produtor,B,Sudeste,1
549,67.77,734,Pequeno,Produtor,F,Sudeste,1
550,3.41,884,Pequeno,Distribuidor,D,Sul,1
551,87.52,1555,Pequeno,Cooperativa,D,Centro-Oeste,0
552,38.35,993,Médio,Produtor,C,Sudeste,0
553,34.59,1362,Médio,Produtor,C,Sul,1
554,39.0,1784,Médio,Produtor,D,Norte,1
555,263.02,414,Pequeno,Cooperativa,B,Centro-Oeste,1
556,366.08,1432,Médio,Cooperativa,B,Nordeste,0
557,0.73,1302,Grande,Indústria,F,Sul,0
558,37.0,734,Pequeno,Produtor,C,Sul,0
559,34.48,107,Médio,Cooperativa,C,Centro-Oeste,1
560,43.98,1341,Pequeno,Produtor,B,Sudeste,1
561,12.47,1454,Pequeno,Produtor,C,Norte,1
562,127.25,1613,Pequeno,Cooperativa,B,Sudeste,0
563,12.65,870,Pequeno,Produtor,A,Norte,1
564,87.92,1255,Médio,Distribuidor,B,Sul,0
565,204.35,964,Pequeno,Distribuidor,C,Sudeste,1
566,56.99,1612,Pequeno,Produtor,B,Norte,1
567,43.8,535,Pequeno,Distribuidor,C,Sudeste,1
568,20.61,357,Médio,Produtor,F,Sul,0
569,32.39,478,Médio,Produtor,D,Centro-Oeste,0
570,38.24,112,Pequeno,Distribuidor,D,Sul,1
571,75.56,918,Pequeno,Distribuidor,A,Sul,0
572,25.53,947,Médio,Distribuidor,D,Norte,1
573,110.85,501,Médio,Produtor,C,Centro-Oeste,0
574,9.33,858,Médio,Indústria,D,Nordeste,1
575,13.76,1791,Pequeno,Distribuidor,C,Centro-Oeste,0
576,151.26,84,Pequeno,Distribuidor,D,Centro-Oeste,0
577,711.93,438,Médio,Distribuidor,B,Norte,1
578,174.44,734,Pequeno,Cooperativa,C,Nordeste,1
579,157.84,225,Grande,Produtor,C,Centro-Oeste,0
580,66.68,1396,Pequeno,Cooperativa,F,Nordeste,0
581,18.17,351,Médio,Produtor,C,Centro-Oeste,1
582,10.99,781,Médio,Cooperativa,C,Sul,0
583,6.66,444,Médio,Produtor,C,Sul,0
584,26.49,103,Médio,Cooperativa,B,Sudeste,0
585,150.13,1396,Pequeno,Produtor,C,Sudeste,0
586,1.4,1501,Pequeno,Cooperativa,B,Sul,1
587,117.44,466,Grande,Produtor,B,Sul,0
588,7.24,1226,Médio,Produtor,C,Centro-Oeste,1
589,7.04,1186,Médio,Distribuidor,D,Centro-Oeste,1
590,9.31,1456,Médio,Distribuidor,B,Centro-Oeste,0
591,42.25,1252,Pequeno,Cooperativa,D,Sudeste,0
592,56.42,502,Pequeno,Cooperativa,B,Centro-Oeste,1
593,62.82,627,Pequeno,Cooperativa,D,Sul,1
594,41.0,1594,Pequeno,Produtor,B,Sudeste,0
595,64.37,339,Pequeno,Produtor,C,Centro-Oeste,0
596,61.1,713,Pequeno,Distribuidor,C,Norte,1
597,19.24,816,Pequeno,Cooperativa,A,Norte,1
598,3.32,1062,Pequeno,Produtor,D,Sul,1
599,7.1,374,Pequeno,Produtor,C,Centro-Oeste,0
600,71.49,444,Médio,Cooperativa,F,Sudeste,1
601,70.33,980,Médio,Cooperativa,B,Nordeste,1
602,4.15,1447,Pequeno,Cooperativa,C,Sudeste,0
603,46.76,1797,Pequeno,Produtor,A,Sudeste,0
604,26.77,693,Pequeno,Distribuidor,A,Norte,1
605,12.29,754,Grande,Cooperativa,A,Sul,1
606,6.67,1038,Médio,Produtor,D,Nordeste,0
607,12.78,731,Médio,Produtor,A,Nordeste,1
608,47.58,1185,Pequeno,Cooperativa,D,Sudeste,1
609,28.5,72,Grande,Produtor,D,Centro-Oeste,1
610,8.0,905,Pequeno,Produtor,C,Sudeste,1
611,234.42,785,Grande,Cooperativa,A,Norte,1
612,114.73,1130,Médio,Cooperativa,F,Sul,1
613,21.64,930,Médio,Cooperativa,B,Norte,1
614,55.4,1007,Pequeno,Cooperativa,A,Sudeste,1
615,31.0,1442,Médio,Produtor,C,Sul,0
616,48.59,296,Grande,Distribuidor,C,Sudeste,1
617,126.06,968,Médio,Produtor,D,Sul,0
618,6.4,560,Pequeno,Distribuidor,C,Centro-Oeste,1
619,183.08,1049,Pequeno,Cooperativa,B,Centro-Oeste,1
620,53.93,1486,Médio,Produtor,C,Norte,1
621,5.5,284,Pequeno,Produtor,B,Nordeste,1
622,19.76,1608,Pequeno,Cooperativa,C,Norte,0
623,14.64,1089,Pequeno,Produtor,D,Centro-Oeste,0
624,13.12,876,Médio,Produtor,C,Centro-Oeste,1
625,13.51,1672,Pequeno,Distribuidor,C,Nordeste,1
626,1.2,1061,Pequeno,Produtor,B,Sudeste,0
627,27.93,1195,Pequeno,Produtor,B,Sudeste,1
628,80.6,509,Pequeno,Produtor,D,Sul,0
629,14.68,339,Médio,Cooperativa,B,Nordeste,0
630,142.29,727,Pequeno,Produtor,C,Centro-Oeste,1
631,18.29,1254,Médio,Produtor,C,Centro-Oeste,1
632,34.67,1569,Médio,Distribuidor,C,Norte,1
633,18.28,1251,Médio,Distribuidor,B,Sul,1
634,239.06,127,Médio,Cooperativa,C,Sul,1
635,75.32,1254,Médio,Cooperativa,C,Centro-Oeste,1
636,104.37,1397,Pequeno,Cooperativa,D,Sul,0
637,129.04,460,Pequeno,Indústria,C,Sudeste,0
638,6.2,155,Médio,Indústria,B,Nordeste,1
639,116.24,540,Médio,Distribuidor,F,Sul,0
640,13.71,1236,Médio,Produtor,B,Sul,0
641,11.96,946,Médio,Produtor,B,Sul,1
642,48.95,523,Médio,Cooperativa,D,Sul,0
643,39.62,1570,Pequeno,Produtor,D,Sudeste,0
644,45.68,913,Médio,Cooperativa,D,Sul,0
645,53.27,1095,Médio,Distribuidor,D,Sudeste,0
646,13.66,932,Médio,Produtor,D,Norte,1
647,52.96,1144,Médio,Cooperativa,F,Centro-Oeste,0
648,60.85,1462,Grande,Cooperativa,A,Sudeste,1
649,63.46,215,Pequeno,Cooperativa,F,Centro-Oeste,1
650,216.06,806,Médio,Cooperativa,B,Centro-Oeste,1
651,3.0,274,Médio,Produtor,B,Centro-Oeste,0
652,152.72,699,Médio,Indústria,C,Sudeste,1
653,14.19,888,Médio,Produtor,F,Centro-Oeste,1
654,134.95,721,Médio,Cooperativa,C,Sul,1
655,31.63,125,Médio,Produtor,C,Sul,1
656,24.76,797,Médio,Cooperativa,C,Sudeste,0
657,55.96,694,Médio,Produtor,A,Centro-Oeste,1
658,6.16,319,Médio,Produtor,D,Nordeste,1
659,31.58,386,Pequeno,Distribuidor,D,Nordeste,1
660,60.41,1663,Médio,Distribuidor,D,Sul,0
661,11.44,570,Médio,Cooperativa,C,Sudeste,1
662,62.3,730,Pequeno,Distribuidor,C,Nordeste,0
663,20.43,868,Grande,Cooperativa,B,Sul,1
664,5.25,374,Pequeno,Distribuidor,C,Norte,0
665,2.84,1778,Grande,Cooperativa,B,Sul,0
666,14.58,1395,Grande,Produtor,B,Norte,1
667,102.15,38,Pequeno,Produtor,A,Sudeste,0
668,133.57,263,Pequeno,Distribuidor,C,Sul,1
669,13.82,1208,Pequeno,Cooperativa,D,Norte,0
670,92.12,76,Médio,Distribuidor,B,Norte,1
671,18.4,1739,Grande,Cooperativa,D,Sul,1
672,101.42,1202,Pequeno,Produtor,C,Norte,0
673,7.12,1741,Pequeno,Produtor,B,Nordeste,0
674,686.92,1767,Médio,Produtor,D,Centro-Oeste,0
675,32.72,1313,Médio,Produtor,F,Sudeste,0
676,113.85,1252,Grande,Produtor,B,Norte,0
677,714.95,561,Pequeno,Produtor,B,Sudeste,0
678,79.01,1536,Médio,Distribuidor,D,Sul,1
679,49.85,799,Médio,Cooperativa,C,Sul,0
680,10.82,552,Grande,Cooperativa,C,Nordeste,1
681,201.56,1492,Médio,Indústria,C,Centro-Oeste,0
682,8.77,914,Pequeno,Cooperativa,D,Centro-Oeste,0
683,21.34,186,Médio,Distribuidor,B,Norte,1
684,7.67,529,Pequeno,Indústria,B,Centro-Oeste,1
685,10.78,1007,Pequeno,Distribuidor,C,Sudeste,1
686,87.24,1404,Grande,Produtor,A,Sudeste,1
687,21.35,44,Pequeno,Produtor,F,Sul,1
688,4.47,823,Médio,Cooperativa,A,Centro-Oeste,1
689,2.8,1547,Médio,Indústria,C,Sudeste,0
690,10.67,1250,Pequeno,Produtor,D,Sul,0
691,917.1,896,Grande,Cooperativa,A,Norte,1
692,1985.21,346,Pequeno,Cooperativa,A,Sudeste,0
693,12.03,616,Grande,Distribuidor,B,Sudeste,1
694,25.21,1363,Médio,Cooperativa,D,Sudeste,1
695,17.69,44,Pequeno,Produtor,A,Sul,1
696,56.43,1081,Médio,Cooperativa,D,Sudeste,0
697,2.75,1535,Pequeno,Distribuidor,C,Sul,0
698,4.98,1595,Grande,Cooperativa,C,Sul,0
699,42.63,248,Grande,Produtor,C,Sul,0
700,52.21,352,Médio,Produtor,D,Sudeste,0
701,8.81,1551,Médio,Cooperativa,B,Sul,0
702,26.51,1768,Pequeno,Cooperativa,D,Sudeste,1
703,56.12,1242,Pequeno,Distribuidor,C,Norte,0
704,225.44,1658,Pequeno,Produtor,D,Centro-Oeste,0
705,11.77,1176,Médio,Produtor,C,Centro-Oeste,0
706,69.87,560,Pequeno,Produtor,F,Nordeste,1
707,5.03,1543,Médio,Distribuidor,C,Sul,1
708,8.36,300,Pequeno,Cooperativa,B,Centro-Oeste,1
709,265.65,1029,Grande,Cooperativa,D,Norte,1
710,29.99,1414,Pequeno,Indústria,D,Sul,0
711,24.49,1411,Pequeno,Cooperativa,D,Norte,0
712,81.61,1674,Médio,Distribuidor,C,Sudeste,1
713,7.48,698,Médio,Cooperativa,C,Centro-Oeste,0
714,76.56,1350,Pequeno,Cooperativa,C,Sul,1
715,47.3,458,Pequeno,Produtor,B,Sul,0
716,201.05,808,Médio,Cooperativa,C,Sudeste,1
717,2.77,1531,Pequeno,Produtor,D,Sudeste,0
718,193.12,156,Grande,Cooperativa,A,Sudeste,1
719,104.8,1095,Pequeno,Produtor,A,Norte,0
720,98.59,1248,Médio,Produtor,D,Sul,1
721,16.13,1238,Médio,Cooperativa,F,Nordeste,0
722,65.91,1760,Grande,Cooperativa,D,Sul,1
723,43.62,1394,Pequeno,Distribuidor,A,Sudeste,0
724,15.31,495,Pequeno,Cooperativa,C,Norte,0
725,481.99,1553,Grande,Cooperativa,C,Norte,0
726,12.09,128,Pequeno,Distribuidor,C,Sul,0
727,142.29,1130,Pequeno,Cooperativa,A,Centro-Oeste,1
728,25.02,1302,Pequeno,Cooperativa,C,Sul,0
729,862.32,438,Pequeno,Produtor,C,Nordeste,0
730,63.3,480,Grande,Produtor,C,Sul,1
731,62.42,1559,Pequeno,Produtor,C,Sudeste,0
732,199.53,664,Pequeno,Distribuidor,B,Nordeste,1
733,15.5,1735,Pequeno,Cooperativa,C,Sudeste,1
734,114.99,1071,Pequeno,Distribuidor,C,Sul,0
735,7.1,1073,Pequeno,Produtor,F,Sul,0
736,41.21,1441,Médio,Distribuidor,B,Sul,0
737,4.46,373,Pequeno,Cooperativa,F,Centro-Oeste,0
738,2.22,207,Pequeno,Produtor,C,Nordeste,1
739,10.55,1026,Grande,Cooperativa,C,Sul,0
740,13.65,850,Pequeno,Cooperativa,F,Sudeste,0
741,16.04,1336,Grande,Cooperativa,D,Centro-Oeste,1
742,16.24,1161,Médio,Produtor,A,Centro-Oeste,1
743,5.35,1165,Pequeno,Distribuidor,C,Norte,1
744,7.1,836,Médio,Produtor,B,Sul,1
745,73.66,401,Pequeno,Cooperativa,C,Nordeste,0
746,42.08,967,Médio,Produtor,F,Sudeste,0
747,36.17,1716,Médio,Cooperativa,C,Sudeste,1
748,167.68,1453,Médio,Cooperativa,A,Norte,0
749,65.01,1192,Pequeno,Produtor,C,Sudeste,0
750,14.05,1104,Pequeno,Produtor,B,Sudeste,1
751,1.03,796,Médio,Cooperativa,B,Sul,1
752,30.98,537,Pequeno,Cooperativa,A,Sul,1
753,7.1,1752,Grande,Produtor,F,Centro-Oeste,0
754,26.93,117,Grande,Produtor,A,Sul,1
755,3.09,59,Pequeno,Produtor,B,Sul,1
756,91.81,1016,Médio,Distribuidor,B,Sudeste,1
757,27.02,1135,Pequeno,Produtor,F,Nordeste,1
758,22.17,861,Médio,Distribuidor,C,Sul,1
759,36.72,1501,Pequeno,Produtor,D,Centro-Oeste,0
760,17.66,53,Pequeno,Cooperativa,A,Centro-Oeste,0
761,56.35,1344,Médio,Distribuidor,B,Centro-Oeste,1
762,225.42,246,Médio,Distribuidor,C,Norte,0
763,77.08,197,Pequeno,Produtor,F,Centro-Oeste,1
764,46.64,738,Pequeno,Produtor,C,Nordeste,1
765,7.86,92,Médio,Cooperativa,B,Sudeste,1
766,2.73,1757,Pequeno,Produtor,B,Sul,1
767,57.47,725,Pequeno,Distribuidor,C,Centro-Oeste,1
768,6.34,1307,Pequeno,Indústria,B,Sudeste,0
769,18.85,1116,Pequeno,Distribuidor,C,Sul,1
770,22.51,117,Pequeno,Distribuidor,A,Sudeste,1
771,3.04,512,Grande,Cooperativa,D,Sudeste,1
772,130.37,383,Pequeno,Cooperativa,B,Norte,1
773,42.25,435,Médio,Produtor,D,Norte,0
774,2.47,358,Médio,Cooperativa,D,Sul,1
775,214.64,573,Pequeno,Produtor,D,Sul,1
776,118.07,528,Grande,Cooperativa,F,Sul,0
777,6.06,1022,Pequeno,Cooperativa,F,Sul,0
778,19.91,826,Médio,Cooperativa,C,Sul,0
779,6.38,770,Grande,Produtor,B,Norte,1
780,100.08,1040,Pequeno,Cooperativa,D,Sul,1
781,19.46,484,Grande,Distribuidor,A,Norte,1
782,8.63,1048,Médio,Produtor,F,Sudeste,0
783,13.39,675,Médio,Produtor,C,Sul,0
784,33.32,1412,Médio,Distribuidor,C,Sudeste,0
785,68.44,974,Médio,Produtor,C,Nordeste,1
786,15.6,1333,Pequeno,Produtor,C,Sudeste,0
787,13.57,1694,Pequeno,Produtor,F,Sul,0
788,3.69,181,Pequeno,Produtor,B,Centro-Oeste,1
789,10.3,601,Pequeno,Produtor,D,Sudeste,1
790,17.96,1442,Pequeno,Distribuidor,A,Sudeste,1
791,1185.37,466,Grande,Cooperativa,D,Norte,0
792,90.56,128,Pequeno,Cooperativa,C,Sudeste,0
793,1.97,769,Pequeno,Produtor,B,Sudeste,1
794,4.22,1163,Médio,Distribuidor,B,Sudeste,1
795,15.78,948,Médio,Distribuidor,C,Centro-Oeste,0
796,81.03,1603,Pequeno,Produtor,C,Sudeste,1
797,266.66,48,Pequeno,Indústria,C,Nordeste,1
798,35.83,104,Médio,Produtor,B,Sudeste,1
799,24.09,315,Médio,Cooperativa,C,Centro-Oeste,1
800,87.55,495,Pequeno,Produtor,C,Centro-Oeste,0
801,19.29,1779,Médio,Produtor,D,Sudeste,0
802,24.37,95,Médio,Distribuidor,C,Sudeste,0
803,18.93,1607,Pequeno,Indústria,F,Centro-Oeste,1
804,6.95,1264,Grande,Produtor,C,Sudeste,0
805,41.41,1349,Pequeno,Distribuidor,D,Sul,0
806,14.0,1623,Médio,Produtor,D,Sul,1
807,225.67,790,Pequeno,Cooperativa,C,Nordeste,0
808,96.96,1775,Pequeno,Produtor,A,Centro-Oeste,1
809,219.42,1475,Médio,Produtor,C,Centro-Oeste,1
810,3.28,972,Pequeno,Cooperativa,A,Sudeste,0
811,11.56,1412,Pequeno,Cooperativa,C,Centro-Oeste,1
812,14.45,1154,Médio,Cooperativa,C,Norte,0
813,112.47,727,Pequeno,Cooperativa,D,Sul,0
814,46.8,1083,Médio,Cooperativa,F,Nordeste,0
815,77.85,658,Pequeno,Produtor,C,Centro-Oeste,1
816,7.01,134,Médio,Produtor,D,Norte,0
817,11.64,1657,Médio,Produtor,B,Sudeste,1
818,3.85,1364,Médio,Indústria,A,Nordeste,1
819,7.56,30,Pequeno,Distribuidor,B,Sudeste,0
820,19.43,650,Grande,Produtor,B,Centro-Oeste,1
821,58.45,656,Pequeno,Indústria,C,Sul,0
822,85.61,932,Pequeno,Cooperativa,A,Norte,0
823,39.08,1166,Pequeno,Cooperativa,D,Sudeste,0
824,13.36,739,Pequeno,Cooperativa,C,Sul,0
825,307.53,152,Médio,Cooperativa,F,Sul,1
826,89.85,344,Pequeno,Indústria,D,Nordeste,0
827,158.34,1712,Médio,Distribuidor,B,Sul,1
828,616.17,1592,Médio,Produtor,C,Norte,1
829,97.24,194,Pequeno,Produtor,F,Centro-Oeste,0
830,484.92,1123,Pequeno,Produtor,C,Sul,0
831,22.5,840,Grande,Produtor,C,Sul,1
832,39.56,288,Médio,Distribuidor,D,Centro-Oeste,1
833,31.2,1367,Pequeno,Produtor,C,Sudeste,1
834,96.43,1586,Médio,Produtor,B,Sudeste,1
835,88.32,1238,Grande,Produtor,F,Nordeste,0
836,10.74,339,Grande,Produtor,C,Sudeste,1
837,20.5,942,Pequeno,Cooperativa,F,Centro-Oeste,0
838,6.56,976,Pequeno,Produtor,B,Nordeste,1
839,7.46,1539,Pequeno,Cooperativa,D,Sul,1
840,4.27,107,Médio,Cooperativa,C,Sudeste,0
841,122.75,1436,Médio,Produtor,C,Sudeste,0
842,5.57,1674,Pequeno,Produtor,B,Sudeste,0
843,157.08,921,Médio,Cooperativa,C,Centro-Oeste,1
844,28.74,1395,Pequeno,Distribuidor,C,Sudeste,0
845,370.81,1220,Médio,Produtor,B,Centro-Oeste,1
846,22.08,750,Pequeno,Produtor,B,Sul,1
847,227.94,1678,Pequeno,Produtor,C,Sudeste,0
848,70.16,1257,Médio,Produtor,B,Sul,1
849,22.34,624,Médio,Cooperativa,D,Sudeste,0
850,8.41,374,Grande,Cooperativa,C,Sudeste,0
851,70.52,1354,Pequeno,Produtor,C,Norte,1
852,37.58,839,Médio,Produtor,A,Sudeste,1
853,6.84,1564,Médio,Produtor,C,Sul,0
854,2.18,1048,Pequeno,Produtor,A,Centro-Oeste,0
855,29.45,1236,Médio,Distribuidor,B,Sul,1
856,2.18,614,Médio,Indústria,C,Centro-Oeste,1
857,133.33,95,Médio,Distribuidor,C,Norte,0
858,265.68,1346,Pequeno,Produtor,A,Centro-Oeste,1
859,6.31,1646,Pequeno,Produtor,C,Nordeste,1
860,80.43,1171,Grande,Produtor,C,Nordeste,1
861,3.38,385,Médio,Distribuidor,C,Sul,0
862,16.44,1215,Pequeno,Indústria,D,Sul,0
863,72.02,577,Pequeno,Cooperativa,B,Nordeste,1
864,9.11,1301,Médio,Produtor,C,Sul,1
865,13.6,462,Pequeno,Distribuidor,C,Sul,0
866,27.05,412,Médio,Distribuidor,A,Sul,1
867,1.54,1609,Médio,Produtor,C,Sul,0
868,33.98,635,Médio,Cooperativa,C,Sudeste,0
869,23.02,460,Médio,Produtor,C,Sudeste,0
870,34.53,1369,Pequeno,Produtor,C,Sul,1
871,46.48,1089,Grande,Cooperativa,A,Sudeste,1
872,30.68,1616,Pequeno,Cooperativa,C,Centro-Oeste,1
873,22.42,886,Pequeno,Produtor,B,Nordeste,0
874,22.94,1527,Pequeno,Produtor,C,Sudeste,0
875,28.37,1752,Pequeno,Produtor,C,Nordeste,1
876,1.8,1512,Médio,Cooperativa,B,Nordeste,1
877,53.67,747,Médio,Distribuidor,D,Sul,0
878,170.96,621,Médio,Distribuidor,D,Sul,1
879,5.24,872,Grande,Produtor,F,Sul,1
880,12.73,1436,Pequeno,Produtor,F,Sudeste,0
881,16.06,1219,Médio,Produtor,C,Sul,1
882,62.11,294,Pequeno,Indústria,C,Sudeste,0
883,25.09,1566,Pequeno,Produtor,B,Centro-Oeste,0
884,235.06,1437,Médio,Cooperativa,B,Centro-Oeste,0
885,25.52,77,Médio,Cooperativa,B,Sudeste,1
886,5.88,1020,Médio,Cooperativa,D,Sul,0
887,18.89,428,Médio,Cooperativa,B,Sul,1
888,337.86,880,Pequeno,Produtor,D,Sul,1
889,10.95,698,Pequeno,Produtor,B,Sul,0
890,12.48,1293,Médio,Distribuidor,B,Sudeste,1
891,31.94,425,Pequeno,Distribuidor,F,Sul,0
892,98.12,1503,Pequeno,Distribuidor,A,Sul,1
893,31.98,1383,Médio,Distribuidor,D,Sudeste,1
894,2.79,148,Pequeno,Produtor,B,Sul,1
895,139.81,1136,Médio,Produtor,C,Sul,0
896,108.73,798,Médio,Distribuidor,C,Sul,1
897,197.32,929,Pequeno,Cooperativa,F,Sudeste,0
898,100.7,1120,Pequeno,Indústria,C,Sul,1
899,44.61,1654,Grande,Produtor,C,Sudeste,0
900,17.8,1475,Médio,Produtor,C,Sudeste,1
901,23.31,1099,Pequeno,Distribuidor,C,Sul,1
902,10.47,257,Pequeno,Produtor,C,Sudeste,1
903,332.76,188,Médio,Cooperativa,A,Sul,1
904,43.7,570,Médio,Distribuidor,C,Sul,0
905,213.2,1113,Médio,Cooperativa,C,Centro-Oeste,1
906,14.55,36,Pequeno,Produtor,C,Centro-Oeste,0
907,116.34,1794,Pequeno,Cooperativa,C,Sul,0
908,257.33,1159,Médio,Produtor,A,Sudeste,1
909,40.61,69,Médio,Cooperativa,D,Norte,1
910,27.62,705,Pequeno,Cooperativa,C,Sudeste,1
911,17.5,508,Grande,Cooperativa,D,Centro-Oeste,1
912,11.49,740,Médio,Produtor,F,Sul,0
913,68.85,140,Pequeno,Distribuidor,D,Sudeste,0
914,479.01,1032,Médio,Cooperativa,B,Sudeste,1
915,5.57,205,Pequeno,Cooperativa,C,Sudeste,0
916,19.1,1061,Médio,Produtor,D,Sudeste,0
917,11.7,1452,Grande,Indústria,C,Nordeste,0
918,364.41,880,Médio,Produtor,F,Sudeste,0
919,50.75,1291,Pequeno,Cooperativa,F,Nordeste,1
920,42.76,414,Pequeno,Cooperativa,C,Sul,1
921,4.7,1251,Pequeno,Produtor,A,Sul,0
922,10.86,1134,Pequeno,Indústria,C,Sudeste,1
923,19.07,114,Pequeno,Produtor,C,Sul,1
924,414.02,495,Médio,Indústria,B,Sul,0
925,8.76,1004,Pequeno,Produtor,D,Sudeste,1
926,1629.65,1746,Pequeno,Cooperativa,C,Sudeste,0
927,158.76,782,Pequeno,Indústria,A,Sul,1
928,5.78,60,Médio,Cooperativa,D,Sudeste,0
929,368.07,871,Pequeno,Cooperativa,D,Norte,1
930,5.81,1143,Médio,Produtor,D,Norte,1
931,7.38,533,Pequeno,Distribuidor,B,Centro-Oeste,1
932,77.03,87,Pequeno,Produtor,D,Sudeste,0
933,59.33,1617,Pequeno,Produtor,A,Sudeste,1
934,39.94,856,Médio,Cooperativa,A,Sudeste,1
935,11.93,274,Pequeno,Cooperativa,C,Sudeste,0
936,12.38,306,Pequeno,Distribuidor,D,Sul,1
937,243.47,1031,Grande,Distribuidor,C,Sudeste,1
938,71.9,918,Pequeno,Produtor,A,Sul,1
939,68.35,270,Pequeno,Distribuidor,B,Nordeste,0
940,28.85,1622,Médio,Distribuidor,B,Sul,1
941,5.25,253,Grande,Cooperativa,B,Sudeste,0
942,20.08,1521,Médio,Produtor,A,Sul,1
943,15.36,1639,Pequeno,Distribuidor,C,Norte,1
944,3780.62,1527,Pequeno,Distribuidor,C,Sul,0
945,218.31,1374,Pequeno,Produtor,C,Centro-Oeste,0
